Date Time,Water Level,SiteID,Source,Date,Time,Identifier
2016-01-25 07:00:00-05:00,4.108,8551910,NOAA,2016-01-25,07:00:00,8551910-2016-24
2016-01-25 19:12:00-05:00,3.238,8551910,NOAA,2016-01-25,19:12:00,8551910-2016-25
2016-01-26 20:12:00-05:00,2.277,8551910,NOAA,2016-01-26,20:12:00,8551910-2016-26
2016-01-28 09:00:00-05:00,2.841,8551910,NOAA,2016-01-28,09:00:00,8551910-2016-27
2016-01-28 21:24:00-05:00,3.018,8551910,NOAA,2016-01-28,21:24:00,8551910-2016-28
2016-01-30 10:18:00-05:00,2.477,8551910,NOAA,2016-01-30,10:18:00,8551910-2016-29
2016-01-30 22:54:00-05:00,2.336,8551910,NOAA,2016-01-30,22:54:00,8551910-2016-30
2016-01-31 23:36:00-05:00,2.208,8551910,NOAA,2016-01-31,23:36:00,8551910-2016-31
2016-02-02 00:30:00-05:00,2.198,8551910,NOAA,2016-02-02,00:30:00,8551910-2016-32
2016-02-03 01:36:00-05:00,2.887,8551910,NOAA,2016-02-03,01:36:00,8551910-2016-33
2016-02-04 02:12:00-05:00,2.949,8551910,NOAA,2016-02-04,02:12:00,8551910-2016-34
2016-02-05 03:30:00-05:00,2.27,8551910,NOAA,2016-02-05,03:30:00,8551910-2016-35
2016-02-06 04:12:00-05:00,2.989,8551910,NOAA,2016-02-06,04:12:00,8551910-2016-36
2016-02-07 05:12:00-05:00,2.825,8551910,NOAA,2016-02-07,05:12:00,8551910-2016-37
2016-02-08 18:24:00-05:00,4.623,8551910,NOAA,2016-02-08,18:24:00,8551910-2016-38
2016-02-09 06:48:00-05:00,5.023,8551910,NOAA,2016-02-09,06:48:00,8551910-2016-39
2016-02-10 07:12:00-05:00,3.632,8551910,NOAA,2016-02-10,07:12:00,8551910-2016-40
2016-02-11 08:12:00-05:00,1.926,8551910,NOAA,2016-02-11,08:12:00,8551910-2016-41
2016-02-12 09:12:00-05:00,2.333,8551910,NOAA,2016-02-12,09:12:00,8551910-2016-42
2016-02-12 21:30:00-05:00,2.756,8551910,NOAA,2016-02-12,21:30:00,8551910-2016-43
2016-02-13 22:36:00-05:00,0.643,8551910,NOAA,2016-02-13,22:36:00,8551910-2016-44
2016-02-14 23:30:00-05:00,2.644,8551910,NOAA,2016-02-14,23:30:00,8551910-2016-45
2016-02-16 00:42:00-05:00,2.927,8551910,NOAA,2016-02-16,00:42:00,8551910-2016-46
2016-02-17 02:18:00-05:00,2.487,8551910,NOAA,2016-02-17,02:18:00,8551910-2016-47
2016-02-18 02:30:00-05:00,2.257,8551910,NOAA,2016-02-18,02:30:00,8551910-2016-48
2016-02-19 03:54:00-05:00,2.749,8551910,NOAA,2016-02-19,03:54:00,8551910-2016-49
2016-02-20 04:24:00-05:00,3.107,8551910,NOAA,2016-02-20,04:24:00,8551910-2016-50
2016-02-21 05:30:00-05:00,2.625,8551910,NOAA,2016-02-21,05:30:00,8551910-2016-51
2016-02-22 06:12:00-05:00,3.123,8551910,NOAA,2016-02-22,06:12:00,8551910-2016-52
2016-02-23 06:48:00-05:00,3.205,8551910,NOAA,2016-02-23,06:48:00,8551910-2016-53
2016-02-24 07:30:00-05:00,3.871,8551910,NOAA,2016-02-24,07:30:00,8551910-2016-54
2016-02-24 19:30:00-05:00,4.633,8551910,NOAA,2016-02-24,19:30:00,8551910-2016-55
2016-02-25 19:48:00-05:00,1.847,8551910,NOAA,2016-02-25,19:48:00,8551910-2016-56
2016-02-27 09:12:00-05:00,2.142,8551910,NOAA,2016-02-27,09:12:00,8551910-2016-57
2016-02-27 21:24:00-05:00,2.605,8551910,NOAA,2016-02-27,21:24:00,8551910-2016-58
2016-02-28 22:12:00-05:00,2.31,8551910,NOAA,2016-02-28,22:12:00,8551910-2016-59
2016-02-29 23:00:00-05:00,2.211,8551910,NOAA,2016-02-29,23:00:00,8551910-2016-60
2016-03-01 23:18:00-05:00,3.238,8551910,NOAA,2016-03-01,23:18:00,8551910-2016-61
2016-03-03 13:12:00-05:00,1.969,8551910,NOAA,2016-03-03,13:12:00,8551910-2016-62
2016-03-04 01:30:00-05:00,2.949,8551910,NOAA,2016-03-04,01:30:00,8551910-2016-63
2016-03-05 15:30:00-05:00,3.291,8551910,NOAA,2016-03-05,15:30:00,8551910-2016-64
2016-03-06 03:42:00-05:00,3.806,8551910,NOAA,2016-03-06,03:42:00,8551910-2016-65
2016-03-07 04:42:00-05:00,3.353,8551910,NOAA,2016-03-07,04:42:00,8551910-2016-66
2016-03-08 17:48:00-05:00,3.176,8551910,NOAA,2016-03-08,17:48:00,8551910-2016-67
2016-03-09 06:24:00-05:00,3.281,8551910,NOAA,2016-03-09,06:24:00,8551910-2016-68
2016-03-10 07:12:00-05:00,3.068,8551910,NOAA,2016-03-10,07:12:00,8551910-2016-69
2016-03-10 19:30:00-05:00,3.028,8551910,NOAA,2016-03-10,19:30:00,8551910-2016-70
2016-03-11 20:24:00-05:00,2.953,8551910,NOAA,2016-03-11,20:24:00,8551910-2016-71
2016-03-12 21:12:00-05:00,3.048,8551910,NOAA,2016-03-12,21:12:00,8551910-2016-72
2016-03-13 23:30:00-04:00,3.228,8551910,NOAA,2016-03-13,23:30:00,8551910-2016-73
2016-03-15 00:18:00-04:00,3.524,8551910,NOAA,2016-03-15,00:18:00,8551910-2016-74
2016-03-16 01:00:00-04:00,3.481,8551910,NOAA,2016-03-16,01:00:00,8551910-2016-75
2016-03-17 02:06:00-04:00,3.235,8551910,NOAA,2016-03-17,02:06:00,8551910-2016-76
2016-03-18 03:06:00-04:00,3.199,8551910,NOAA,2016-03-18,03:06:00,8551910-2016-77
2016-03-19 04:12:00-04:00,2.946,8551910,NOAA,2016-03-19,04:12:00,8551910-2016-78
2016-03-20 05:06:00-04:00,3.281,8551910,NOAA,2016-03-20,05:06:00,8551910-2016-79
2016-03-21 06:00:00-04:00,3.369,8551910,NOAA,2016-03-21,06:00:00,8551910-2016-80
2016-03-22 06:42:00-04:00,2.946,8551910,NOAA,2016-03-22,06:42:00,8551910-2016-81
2016-03-23 19:42:00-04:00,2.244,8551910,NOAA,2016-03-23,19:42:00,8551910-2016-82
2016-03-24 07:48:00-04:00,2.448,8551910,NOAA,2016-03-24,07:48:00,8551910-2016-83
2016-03-24 20:12:00-04:00,3.33,8551910,NOAA,2016-03-24,20:12:00,8551910-2016-84
2016-03-25 20:36:00-04:00,2.49,8551910,NOAA,2016-03-25,20:36:00,8551910-2016-85
2016-03-26 21:12:00-04:00,3.015,8551910,NOAA,2016-03-26,21:12:00,8551910-2016-86
2016-03-27 22:00:00-04:00,3.179,8551910,NOAA,2016-03-27,22:00:00,8551910-2016-87
2016-03-28 22:24:00-04:00,1.847,8551910,NOAA,2016-03-28,22:24:00,8551910-2016-88
2016-03-30 11:48:00-04:00,2.283,8551910,NOAA,2016-03-30,11:48:00,8551910-2016-89
2016-03-31 00:12:00-04:00,2.828,8551910,NOAA,2016-03-31,00:12:00,8551910-2016-90
2016-04-01 01:12:00-04:00,2.487,8551910,NOAA,2016-04-01,01:12:00,8551910-2016-91
2016-04-02 14:54:00-04:00,2.802,8551910,NOAA,2016-04-02,14:54:00,8551910-2016-92
2016-04-03 15:54:00-04:00,0.971,8551910,NOAA,2016-04-03,15:54:00,8551910-2016-93
2016-04-04 04:18:00-04:00,2.717,8551910,NOAA,2016-04-04,04:18:00,8551910-2016-94
2016-04-05 18:00:00-04:00,2.913,8551910,NOAA,2016-04-05,18:00:00,8551910-2016-95
2016-04-06 18:18:00-04:00,4.183,8551910,NOAA,2016-04-06,18:18:00,8551910-2016-96
2016-04-07 07:12:00-04:00,3.947,8551910,NOAA,2016-04-07,07:12:00,8551910-2016-97
2016-04-08 07:42:00-04:00,2.927,8551910,NOAA,2016-04-08,07:42:00,8551910-2016-98
2016-04-08 20:18:00-04:00,3.281,8551910,NOAA,2016-04-08,20:18:00,8551910-2016-99
2016-04-10 09:36:00-04:00,2.605,8551910,NOAA,2016-04-10,09:36:00,8551910-2016-100
2016-04-10 21:54:00-04:00,3.576,8551910,NOAA,2016-04-10,21:54:00,8551910-2016-101
2016-04-11 22:42:00-04:00,3.192,8551910,NOAA,2016-04-11,22:42:00,8551910-2016-102
2016-04-12 23:42:00-04:00,2.444,8551910,NOAA,2016-04-12,23:42:00,8551910-2016-103
2016-04-14 00:36:00-04:00,2.959,8551910,NOAA,2016-04-14,00:36:00,8551910-2016-104
2016-04-15 01:48:00-04:00,2.959,8551910,NOAA,2016-04-15,01:48:00,8551910-2016-105
2016-04-16 02:48:00-04:00,2.966,8551910,NOAA,2016-04-16,02:48:00,8551910-2016-106
2016-04-17 16:24:00-04:00,3.51,8551910,NOAA,2016-04-17,16:24:00,8551910-2016-107
2016-04-18 17:06:00-04:00,3.146,8551910,NOAA,2016-04-18,17:06:00,8551910-2016-108
2016-04-19 17:42:00-04:00,2.976,8551910,NOAA,2016-04-19,17:42:00,8551910-2016-109
2016-04-20 18:24:00-04:00,3.34,8551910,NOAA,2016-04-20,18:24:00,8551910-2016-110
2016-04-21 18:48:00-04:00,3.196,8551910,NOAA,2016-04-21,18:48:00,8551910-2016-111
2016-04-22 19:42:00-04:00,3.153,8551910,NOAA,2016-04-22,19:42:00,8551910-2016-112
2016-04-23 07:42:00-04:00,2.871,8551910,NOAA,2016-04-23,07:42:00,8551910-2016-113
2016-04-23 20:00:00-04:00,2.907,8551910,NOAA,2016-04-23,20:00:00,8551910-2016-114
2016-04-24 20:36:00-04:00,3.543,8551910,NOAA,2016-04-24,20:36:00,8551910-2016-115
2016-04-25 21:24:00-04:00,3.396,8551910,NOAA,2016-04-25,21:24:00,8551910-2016-116
2016-04-26 22:24:00-04:00,3.527,8551910,NOAA,2016-04-26,22:24:00,8551910-2016-117
2016-04-27 22:48:00-04:00,3.481,8551910,NOAA,2016-04-27,22:48:00,8551910-2016-118
2016-04-28 23:42:00-04:00,3.094,8551910,NOAA,2016-04-28,23:42:00,8551910-2016-119
2016-04-30 00:30:00-04:00,3.192,8551910,NOAA,2016-04-30,00:30:00,8551910-2016-120
2016-05-01 01:42:00-04:00,3.087,8551910,NOAA,2016-05-01,01:42:00,8551910-2016-121
2016-05-02 02:48:00-04:00,3.294,8551910,NOAA,2016-05-02,02:48:00,8551910-2016-122
2016-05-03 03:54:00-04:00,3.415,8551910,NOAA,2016-05-03,03:54:00,8551910-2016-123
2016-05-04 17:30:00-04:00,4.026,8551910,NOAA,2016-05-04,17:30:00,8551910-2016-124
2016-05-05 18:18:00-04:00,4.659,8551910,NOAA,2016-05-05,18:18:00,8551910-2016-125
2016-05-06 18:54:00-04:00,4.705,8551910,NOAA,2016-05-06,18:54:00,8551910-2016-126
2016-05-07 07:18:00-04:00,3.835,8551910,NOAA,2016-05-07,07:18:00,8551910-2016-127
2016-05-07 20:00:00-04:00,4.239,8551910,NOAA,2016-05-07,20:00:00,8551910-2016-128
2016-05-08 20:48:00-04:00,3.914,8551910,NOAA,2016-05-08,20:48:00,8551910-2016-129
2016-05-09 21:36:00-04:00,3.432,8551910,NOAA,2016-05-09,21:36:00,8551910-2016-130
2016-05-10 22:24:00-04:00,3.13,8551910,NOAA,2016-05-10,22:24:00,8551910-2016-131
2016-05-11 23:24:00-04:00,3.094,8551910,NOAA,2016-05-11,23:24:00,8551910-2016-132
2016-05-13 00:12:00-04:00,3.281,8551910,NOAA,2016-05-13,00:12:00,8551910-2016-133
2016-05-14 01:06:00-04:00,3.038,8551910,NOAA,2016-05-14,01:06:00,8551910-2016-134
2016-05-15 02:24:00-04:00,2.215,8551910,NOAA,2016-05-15,02:24:00,8551910-2016-135
2016-05-16 15:54:00-04:00,1.995,8551910,NOAA,2016-05-16,15:54:00,8551910-2016-136
2016-05-17 16:48:00-04:00,2.398,8551910,NOAA,2016-05-17,16:48:00,8551910-2016-137
2016-05-18 17:12:00-04:00,3.068,8551910,NOAA,2016-05-18,17:12:00,8551910-2016-138
2016-05-19 18:00:00-04:00,3.133,8551910,NOAA,2016-05-19,18:00:00,8551910-2016-139
2016-05-20 18:36:00-04:00,3.038,8551910,NOAA,2016-05-20,18:36:00,8551910-2016-140
2016-05-21 19:06:00-04:00,3.189,8551910,NOAA,2016-05-21,19:06:00,8551910-2016-141
2016-05-22 19:48:00-04:00,3.55,8551910,NOAA,2016-05-22,19:48:00,8551910-2016-142
2016-05-23 08:12:00-04:00,2.907,8551910,NOAA,2016-05-23,08:12:00,8551910-2016-143
2016-05-23 20:18:00-04:00,3.514,8551910,NOAA,2016-05-23,20:18:00,8551910-2016-144
2016-05-24 21:00:00-04:00,3.284,8551910,NOAA,2016-05-24,21:00:00,8551910-2016-145
2016-05-25 21:42:00-04:00,3.127,8551910,NOAA,2016-05-25,21:42:00,8551910-2016-146
2016-05-26 22:24:00-04:00,3.087,8551910,NOAA,2016-05-26,22:24:00,8551910-2016-147
2016-05-27 23:18:00-04:00,3.084,8551910,NOAA,2016-05-27,23:18:00,8551910-2016-148
2016-05-29 00:18:00-04:00,2.818,8551910,NOAA,2016-05-29,00:18:00,8551910-2016-149
2016-05-30 01:18:00-04:00,3.241,8551910,NOAA,2016-05-30,01:18:00,8551910-2016-150
2016-05-31 14:54:00-04:00,3.035,8551910,NOAA,2016-05-31,14:54:00,8551910-2016-151
2016-06-01 16:00:00-04:00,3.284,8551910,NOAA,2016-06-01,16:00:00,8551910-2016-152
2016-06-02 17:06:00-04:00,3.963,8551910,NOAA,2016-06-02,17:06:00,8551910-2016-153
2016-06-03 17:54:00-04:00,3.993,8551910,NOAA,2016-06-03,17:54:00,8551910-2016-154
2016-06-04 18:42:00-04:00,4.111,8551910,NOAA,2016-06-04,18:42:00,8551910-2016-155
2016-06-05 19:36:00-04:00,4.114,8551910,NOAA,2016-06-05,19:36:00,8551910-2016-156
2016-06-06 08:00:00-04:00,3.238,8551910,NOAA,2016-06-06,08:00:00,8551910-2016-157
2016-06-06 20:30:00-04:00,3.993,8551910,NOAA,2016-06-06,20:30:00,8551910-2016-158
2016-06-07 21:18:00-04:00,3.642,8551910,NOAA,2016-06-07,21:18:00,8551910-2016-159
2016-06-08 22:06:00-04:00,2.904,8551910,NOAA,2016-06-08,22:06:00,8551910-2016-160
2016-06-09 22:54:00-04:00,3.11,8551910,NOAA,2016-06-09,22:54:00,8551910-2016-161
2016-06-10 23:36:00-04:00,3.13,8551910,NOAA,2016-06-10,23:36:00,8551910-2016-162
2016-06-12 00:36:00-04:00,2.894,8551910,NOAA,2016-06-12,00:36:00,8551910-2016-163
2016-06-13 14:12:00-04:00,2.707,8551910,NOAA,2016-06-13,14:12:00,8551910-2016-164
2016-06-14 14:48:00-04:00,2.881,8551910,NOAA,2016-06-14,14:48:00,8551910-2016-165
2016-06-15 15:54:00-04:00,3.127,8551910,NOAA,2016-06-15,15:54:00,8551910-2016-166
2016-06-16 16:30:00-04:00,3.34,8551910,NOAA,2016-06-16,16:30:00,8551910-2016-167
2016-06-17 17:18:00-04:00,3.629,8551910,NOAA,2016-06-17,17:18:00,8551910-2016-168
2016-06-18 18:06:00-04:00,3.363,8551910,NOAA,2016-06-18,18:06:00,8551910-2016-169
2016-06-19 18:42:00-04:00,3.238,8551910,NOAA,2016-06-19,18:42:00,8551910-2016-170
2016-06-20 19:30:00-04:00,3.281,8551910,NOAA,2016-06-20,19:30:00,8551910-2016-171
2016-06-21 07:54:00-04:00,2.493,8551910,NOAA,2016-06-21,07:54:00,8551910-2016-172
2016-06-21 20:18:00-04:00,3.465,8551910,NOAA,2016-06-21,20:18:00,8551910-2016-173
2016-06-22 20:54:00-04:00,3.356,8551910,NOAA,2016-06-22,20:54:00,8551910-2016-174
2016-06-23 21:24:00-04:00,3.524,8551910,NOAA,2016-06-23,21:24:00,8551910-2016-175
2016-06-24 22:12:00-04:00,3.402,8551910,NOAA,2016-06-24,22:12:00,8551910-2016-176
2016-06-25 23:00:00-04:00,3.379,8551910,NOAA,2016-06-25,23:00:00,8551910-2016-177
2016-06-26 23:54:00-04:00,3.173,8551910,NOAA,2016-06-26,23:54:00,8551910-2016-178
2016-06-28 01:00:00-04:00,3.235,8551910,NOAA,2016-06-28,01:00:00,8551910-2016-179
2016-06-29 14:36:00-04:00,2.995,8551910,NOAA,2016-06-29,14:36:00,8551910-2016-180
2016-06-30 15:42:00-04:00,3.419,8551910,NOAA,2016-06-30,15:42:00,8551910-2016-181
2016-07-01 16:36:00-04:00,3.652,8551910,NOAA,2016-07-01,16:36:00,8551910-2016-182
2016-07-02 17:48:00-04:00,3.251,8551910,NOAA,2016-07-02,17:48:00,8551910-2016-183
2016-07-03 18:30:00-04:00,3.481,8551910,NOAA,2016-07-03,18:30:00,8551910-2016-184
2016-07-04 19:18:00-04:00,3.668,8551910,NOAA,2016-07-04,19:18:00,8551910-2016-185
2016-07-05 07:42:00-04:00,2.674,8551910,NOAA,2016-07-05,07:42:00,8551910-2016-186
2016-07-05 20:12:00-04:00,3.589,8551910,NOAA,2016-07-05,20:12:00,8551910-2016-187
2016-07-06 20:54:00-04:00,3.573,8551910,NOAA,2016-07-06,20:54:00,8551910-2016-188
2016-07-07 21:42:00-04:00,3.461,8551910,NOAA,2016-07-07,21:42:00,8551910-2016-189
2016-07-08 22:30:00-04:00,3.796,8551910,NOAA,2016-07-08,22:30:00,8551910-2016-190
2016-07-09 23:06:00-04:00,3.52,8551910,NOAA,2016-07-09,23:06:00,8551910-2016-191
2016-07-11 12:30:00-04:00,3.018,8551910,NOAA,2016-07-11,12:30:00,8551910-2016-192
2016-07-12 13:24:00-04:00,3.179,8551910,NOAA,2016-07-12,13:24:00,8551910-2016-193
2016-07-13 14:06:00-04:00,3.058,8551910,NOAA,2016-07-13,14:06:00,8551910-2016-194
2016-07-14 15:06:00-04:00,2.995,8551910,NOAA,2016-07-14,15:06:00,8551910-2016-195
2016-07-15 15:54:00-04:00,2.838,8551910,NOAA,2016-07-15,15:54:00,8551910-2016-196
2016-07-16 16:36:00-04:00,3.123,8551910,NOAA,2016-07-16,16:36:00,8551910-2016-197
2016-07-17 17:36:00-04:00,3.169,8551910,NOAA,2016-07-17,17:36:00,8551910-2016-198
2016-07-18 18:12:00-04:00,3.091,8551910,NOAA,2016-07-18,18:12:00,8551910-2016-199
2016-07-19 19:06:00-04:00,3.307,8551910,NOAA,2016-07-19,19:06:00,8551910-2016-200
2016-07-20 19:54:00-04:00,3.425,8551910,NOAA,2016-07-20,19:54:00,8551910-2016-201
2016-07-21 08:00:00-04:00,2.644,8551910,NOAA,2016-07-21,08:00:00,8551910-2016-202
2016-07-21 20:30:00-04:00,3.415,8551910,NOAA,2016-07-21,20:30:00,8551910-2016-203
2016-07-22 21:12:00-04:00,3.163,8551910,NOAA,2016-07-22,21:12:00,8551910-2016-204
2016-07-23 22:06:00-04:00,3.225,8551910,NOAA,2016-07-23,22:06:00,8551910-2016-205
2016-07-24 22:48:00-04:00,3.428,8551910,NOAA,2016-07-24,22:48:00,8551910-2016-206
2016-07-26 12:12:00-04:00,3.123,8551910,NOAA,2016-07-26,12:12:00,8551910-2016-207
2016-07-27 13:12:00-04:00,3.327,8551910,NOAA,2016-07-27,13:12:00,8551910-2016-208
2016-07-28 14:24:00-04:00,3.481,8551910,NOAA,2016-07-28,14:24:00,8551910-2016-209
2016-07-29 15:42:00-04:00,3.701,8551910,NOAA,2016-07-29,15:42:00,8551910-2016-210
2016-07-30 16:12:00-04:00,3.944,8551910,NOAA,2016-07-30,16:12:00,8551910-2016-211
2016-07-31 17:24:00-04:00,3.714,8551910,NOAA,2016-07-31,17:24:00,8551910-2016-212
2016-08-01 18:24:00-04:00,3.891,8551910,NOAA,2016-08-01,18:24:00,8551910-2016-213
2016-08-02 19:12:00-04:00,4.091,8551910,NOAA,2016-08-02,19:12:00,8551910-2016-214
2016-08-03 19:42:00-04:00,3.881,8551910,NOAA,2016-08-03,19:42:00,8551910-2016-215
2016-08-04 08:12:00-04:00,3.14,8551910,NOAA,2016-08-04,08:12:00,8551910-2016-216
2016-08-04 20:30:00-04:00,3.573,8551910,NOAA,2016-08-04,20:30:00,8551910-2016-217
2016-08-05 21:12:00-04:00,3.442,8551910,NOAA,2016-08-05,21:12:00,8551910-2016-218
2016-08-06 21:48:00-04:00,2.972,8551910,NOAA,2016-08-06,21:48:00,8551910-2016-219
2016-08-07 22:36:00-04:00,2.966,8551910,NOAA,2016-08-07,22:36:00,8551910-2016-220
2016-08-09 11:48:00-04:00,2.887,8551910,NOAA,2016-08-09,11:48:00,8551910-2016-221
2016-08-10 12:42:00-04:00,2.69,8551910,NOAA,2016-08-10,12:42:00,8551910-2016-222
2016-08-11 13:30:00-04:00,2.559,8551910,NOAA,2016-08-11,13:30:00,8551910-2016-223
2016-08-12 14:24:00-04:00,2.621,8551910,NOAA,2016-08-12,14:24:00,8551910-2016-224
2016-08-13 15:24:00-04:00,2.972,8551910,NOAA,2016-08-13,15:24:00,8551910-2016-225
2016-08-14 16:12:00-04:00,3.212,8551910,NOAA,2016-08-14,16:12:00,8551910-2016-226
2016-08-15 17:00:00-04:00,3.317,8551910,NOAA,2016-08-15,17:00:00,8551910-2016-227
2016-08-16 17:48:00-04:00,3.622,8551910,NOAA,2016-08-16,17:48:00,8551910-2016-228
2016-08-17 18:42:00-04:00,3.274,8551910,NOAA,2016-08-17,18:42:00,8551910-2016-229
2016-08-18 19:30:00-04:00,3.661,8551910,NOAA,2016-08-18,19:30:00,8551910-2016-230
2016-08-19 07:36:00-04:00,3.14,8551910,NOAA,2016-08-19,07:36:00,8551910-2016-231
2016-08-19 20:06:00-04:00,3.793,8551910,NOAA,2016-08-19,20:06:00,8551910-2016-232
2016-08-20 20:48:00-04:00,3.973,8551910,NOAA,2016-08-20,20:48:00,8551910-2016-233
2016-08-21 21:30:00-04:00,3.451,8551910,NOAA,2016-08-21,21:30:00,8551910-2016-234
2016-08-23 10:54:00-04:00,3.245,8551910,NOAA,2016-08-23,10:54:00,8551910-2016-235
2016-08-24 12:00:00-04:00,3.038,8551910,NOAA,2016-08-24,12:00:00,8551910-2016-236
2016-08-25 13:00:00-04:00,3.264,8551910,NOAA,2016-08-25,13:00:00,8551910-2016-237
2016-08-26 14:00:00-04:00,2.884,8551910,NOAA,2016-08-26,14:00:00,8551910-2016-238
2016-08-27 15:18:00-04:00,3.445,8551910,NOAA,2016-08-27,15:18:00,8551910-2016-239
2016-08-28 16:18:00-04:00,3.602,8551910,NOAA,2016-08-28,16:18:00,8551910-2016-240
2016-08-29 17:06:00-04:00,3.438,8551910,NOAA,2016-08-29,17:06:00,8551910-2016-241
2016-08-30 18:00:00-04:00,3.451,8551910,NOAA,2016-08-30,18:00:00,8551910-2016-242
2016-08-31 18:48:00-04:00,3.757,8551910,NOAA,2016-08-31,18:48:00,8551910-2016-243
2016-09-01 19:12:00-04:00,3.451,8551910,NOAA,2016-09-01,19:12:00,8551910-2016-244
2016-09-02 07:54:00-04:00,2.933,8551910,NOAA,2016-09-02,07:54:00,8551910-2016-245
2016-09-03 08:36:00-04:00,3.714,8551910,NOAA,2016-09-03,08:36:00,8551910-2016-246
2016-09-03 20:48:00-04:00,3.72,8551910,NOAA,2016-09-03,20:48:00,8551910-2016-247
2016-09-04 21:30:00-04:00,3.95,8551910,NOAA,2016-09-04,21:30:00,8551910-2016-248
2016-09-06 10:24:00-04:00,3.881,8551910,NOAA,2016-09-06,10:24:00,8551910-2016-249
2016-09-07 11:00:00-04:00,3.488,8551910,NOAA,2016-09-07,11:00:00,8551910-2016-250
2016-09-08 11:42:00-04:00,3.235,8551910,NOAA,2016-09-08,11:42:00,8551910-2016-251
2016-09-09 12:30:00-04:00,2.972,8551910,NOAA,2016-09-09,12:30:00,8551910-2016-252
2016-09-10 13:30:00-04:00,3.169,8551910,NOAA,2016-09-10,13:30:00,8551910-2016-253
2016-09-11 14:36:00-04:00,2.556,8551910,NOAA,2016-09-11,14:36:00,8551910-2016-254
2016-09-12 15:36:00-04:00,3.383,8551910,NOAA,2016-09-12,15:36:00,8551910-2016-255
2016-09-13 16:24:00-04:00,3.635,8551910,NOAA,2016-09-13,16:24:00,8551910-2016-256
2016-09-14 17:18:00-04:00,3.435,8551910,NOAA,2016-09-14,17:18:00,8551910-2016-257
2016-09-15 18:18:00-04:00,3.793,8551910,NOAA,2016-09-15,18:18:00,8551910-2016-258
2016-09-16 18:54:00-04:00,3.871,8551910,NOAA,2016-09-16,18:54:00,8551910-2016-259
2016-09-17 19:42:00-04:00,3.848,8551910,NOAA,2016-09-17,19:42:00,8551910-2016-260
2016-09-18 08:06:00-04:00,3.563,8551910,NOAA,2016-09-18,08:06:00,8551910-2016-261
2016-09-19 09:00:00-04:00,3.76,8551910,NOAA,2016-09-19,09:00:00,8551910-2016-262
2016-09-20 09:42:00-04:00,3.422,8551910,NOAA,2016-09-20,09:42:00,8551910-2016-263
2016-09-21 10:42:00-04:00,3.406,8551910,NOAA,2016-09-21,10:42:00,8551910-2016-264
2016-09-22 11:48:00-04:00,3.412,8551910,NOAA,2016-09-22,11:48:00,8551910-2016-265
2016-09-23 12:36:00-04:00,3.419,8551910,NOAA,2016-09-23,12:36:00,8551910-2016-266
2016-09-24 14:06:00-04:00,3.484,8551910,NOAA,2016-09-24,14:06:00,8551910-2016-267
